timestamp,open,high,low,close,volume,close_time
1763973418000,86809.78,86809.78,86803.85,86803.86,0.32309,1763973418999
1763973419000,86803.85,86803.86,86803.85,86803.86,0.06089,1763973419999
1763973420000,86803.86,86803.86,86803.86,86803.86,0.0012,1763973420999
1763973421000,86803.86,86816.46,86803.86,86816.46,1.31046,1763973421999
1763973422000,86816.47,86816.47,86816.46,86816.47,0.01271,1763973422999
1763973423000,86816.47,86816.47,86816.46,86816.47,0.02854,1763973423999
1763973424000,86816.47,86816.47,86810.06,86810.06,0.0213,1763973424999
1763973425000,86810.06,86810.06,86810.06,86810.06,0.0,1763973425999
1763973426000,86810.06,86810.06,86810.06,86810.06,0.0,1763973426999
1763973427000,86810.06,86810.06,86810.06,86810.06,0.02317,1763973427999
1763973428000,86810.05,86810.05,86810.05,86810.05,9e-05,1763973428999
1763973429000,86810.05,86810.05,86804.01,86804.01,0.21276,1763973429999
1763973430000,86804.02,86804.02,86804.02,86804.02,0.00015,1763973430999
1763973431000,86804.01,86804.01,86804.01,86804.01,0.00046,1763973431999
1763973432000,86804.02,86804.02,86804.01,86804.01,0.10628,1763973432999
1763973433000,86804.01,86804.01,86804.01,86804.01,0.0,1763973433999
1763973434000,86804.01,86804.01,86804.01,86804.01,0.0,1763973434999
1763973435000,86804.01,86804.01,86804.01,86804.01,0.0,1763973435999
1763973436000,86804.01,86804.02,86804.01,86804.02,0.0093,1763973436999
1763973437000,86804.01,86804.02,86804.01,86804.01,0.14442,1763973437999
1763973438000,86804.01,86804.01,86804.01,86804.01,0.0,1763973438999
1763973439000,86804.02,86804.02,86804.02,86804.02,0.00011,1763973439999
1763973440000,86804.01,86804.01,86800.0,86800.0,0.30794,1763973440999
1763973441000,86800.01,86800.01,86800.0,86800.0,0.00086,1763973441999
1763973442000,86800.0,86800.01,86800.0,86800.01,0.01863,1763973442999
1763973443000,86800.0,86800.01,86799.85,86799.85,0.04574,1763973443999
1763973444000,86799.85,86799.85,86790.78,86790.78,0.32313,1763973444999
1763973445000,86790.77,86790.78,86790.77,86790.77,0.06269,1763973445999
1763973446000,86790.77,86790.77,86790.77,86790.77,0.0,1763973446999
1763973447000,86790.78,86790.78,86790.78,86790.78,0.00025,1763973447999
1763973448000,86790.77,86790.77,86783.84,86783.84,0.05034,1763973448999
1763973449000,86783.85,86783.85,86783.85,86783.85,0.00102,1763973449999
1763973450000,86783.85,86783.85,86783.85,86783.85,0.05473,1763973450999
1763973451000,86783.85,86783.85,86783.85,86783.85,0.0,1763973451999
1763973452000,86783.85,86787.77,86783.85,86787.77,0.17696,1763973452999
1763973453000,86787.78,86801.74,86787.78,86801.74,0.66462,1763973453999
1763973454000,86801.96,86813.67,86801.96,86813.67,0.20238,1763973454999
1763973455000,86813.68,86813.68,86813.67,86813.68,0.01946,1763973455999
1763973456000,86813.67,86813.67,86813.67,86813.67,0.00175,1763973456999
1763973457000,86813.67,86813.68,86813.65,86813.65,0.01667,1763973457999
1763973458000,86813.65,86813.65,86806.7,86806.71,0.02111,1763973458999
1763973459000,86806.71,86806.71,86806.71,86806.71,0.0,1763973459999
1763973460000,86806.71,86806.71,86806.71,86806.71,0.0,1763973460999
1763973461000,86806.7,86806.71,86806.7,86806.71,0.01188,1763973461999
1763973462000,86806.71,86806.71,86806.69,86806.69,0.11922,1763973462999
1763973463000,86806.7,86806.7,86806.7,86806.7,0.00058,1763973463999
1763973464000,86806.69,86806.7,86806.69,86806.7,0.00401,1763973464999
1763973465000,86806.7,86806.7,86806.7,86806.7,0.00118,1763973465999
1763973466000,86806.69,86806.7,86806.69,86806.7,0.00126,1763973466999
1763973467000,86806.7,86806.7,86806.7,86806.7,0.00037,1763973467999
1763973468000,86806.69,86806.69,86795.42,86795.42,0.07127,1763973468999
1763973469000,86795.42,86795.43,86795.42,86795.43,0.0204,1763973469999
1763973470000,86795.42,86795.43,86795.42,86795.43,0.00019,1763973470999
1763973471000,86795.43,86795.43,86795.42,86795.43,0.00742,1763973471999
1763973472000,86795.43,86795.43,86795.43,86795.43,0.03398,1763973472999
1763973473000,86795.42,86795.42,86795.42,86795.42,0.01702,1763973473999
1763973474000,86795.42,86795.42,86795.42,86795.42,0.00588,1763973474999
1763973475000,86795.42,86795.43,86795.42,86795.43,0.00046,1763973475999
1763973476000,86795.43,86795.43,86795.43,86795.43,0.00011,1763973476999
1763973477000,86795.43,86795.43,86795.42,86795.42,0.00192,1763973477999
1763973478000,86795.43,86795.43,86795.43,86795.43,0.00805,1763973478999
1763973479000,86795.42,86795.42,86795.42,86795.42,0.00012,1763973479999
1763973480000,86795.43,86795.43,86795.42,86795.42,0.00687,1763973480999
1763973481000,86795.42,86804.05,86795.42,86804.05,0.2049,1763973481999
1763973482000,86804.04,86804.04,86804.04,86804.04,0.00011,1763973482999
1763973483000,86804.04,86804.04,86804.04,86804.04,0.00039,1763973483999
1763973484000,86804.04,86804.04,86804.04,86804.04,0.0,1763973484999
1763973485000,86804.04,86804.04,86804.04,86804.04,0.00117,1763973485999
1763973486000,86804.04,86804.04,86804.04,86804.04,0.0,1763973486999
1763973487000,86804.05,86813.74,86804.04,86813.74,0.09333,1763973487999
1763973488000,86813.74,86813.74,86813.74,86813.74,0.00169,1763973488999
1763973489000,86813.73,86813.73,86813.73,86813.73,0.06604,1763973489999
1763973490000,86813.73,86813.73,86813.73,86813.73,0.36194,1763973490999
1763973491000,86813.73,86813.73,86805.06,86805.06,0.04845,1763973491999
1763973492000,86805.05,86805.05,86805.05,86805.05,0.00061,1763973492999
1763973493000,86805.06,86805.06,86805.05,86805.05,0.01734,1763973493999
1763973494000,86805.05,86805.05,86805.05,86805.05,0.00119,1763973494999
1763973495000,86805.05,86805.05,86805.05,86805.05,0.0,1763973495999
1763973496000,86805.06,86812.68,86805.06,86812.68,0.04912,1763973496999
1763973497000,86812.68,86812.68,86812.68,86812.68,0.0164,1763973497999
1763973498000,86812.68,86819.05,86812.67,86819.05,0.04531,1763973498999
1763973499000,86819.06,86819.06,86819.05,86819.05,0.01257,1763973499999
1763973500000,86819.06,86819.06,86819.06,86819.06,0.00848,1763973500999
1763973501000,86819.06,86819.06,86819.06,86819.06,0.00025,1763973501999
1763973502000,86819.06,86819.06,86819.06,86819.06,0.00077,1763973502999
1763973503000,86819.05,86819.06,86819.05,86819.06,0.00692,1763973503999
1763973504000,86819.05,86819.05,86806.69,86806.69,1.18377,1763973504999
1763973505000,86806.7,86806.7,86806.7,86806.7,0.00085,1763973505999
1763973506000,86806.69,86806.69,86804.01,86804.02,0.06054,1763973506999
1763973507000,86804.02,86804.02,86804.02,86804.02,0.00098,1763973507999
1763973508000,86804.02,86804.02,86804.02,86804.02,0.00445,1763973508999
1763973509000,86804.01,86804.02,86795.42,86795.42,0.27645,1763973509999
1763973510000,86795.43,86795.43,86795.42,86795.42,0.07679,1763973510999
1763973511000,86795.42,86795.43,86795.42,86795.43,0.02089,1763973511999
1763973512000,86795.43,86795.43,86795.42,86795.42,0.04141,1763973512999
1763973513000,86795.43,86795.43,86795.43,86795.43,0.00616,1763973513999
1763973514000,86795.42,86795.43,86795.42,86795.43,0.2127,1763973514999
1763973515000,86795.43,86795.43,86795.43,86795.43,0.0,1763973515999
1763973516000,86795.42,86795.42,86795.42,86795.42,0.00011,1763973516999
1763973517000,86795.42,86795.42,86795.42,86795.42,0.0,1763973517999
1763973518000,86795.43,86795.43,86795.43,86795.43,6e-05,1763973518999
1763973519000,86795.42,86795.43,86795.42,86795.42,0.01467,1763973519999
1763973520000,86795.43,86795.43,86795.43,86795.43,0.01032,1763973520999
1763973521000,86795.43,86795.43,86795.43,86795.43,0.00076,1763973521999
1763973522000,86795.43,86795.43,86795.43,86795.43,0.00011,1763973522999
1763973523000,86795.43,86795.43,86795.42,86795.43,0.01953,1763973523999
1763973524000,86795.42,86795.43,86786.0,86786.0,0.25582,1763973524999
1763973525000,86785.99,86786.0,86782.41,86782.41,0.11306,1763973525999
1763973526000,86782.42,86782.42,86782.41,86782.42,0.01677,1763973526999
1763973527000,86782.41,86782.42,86782.41,86782.42,0.00612,1763973527999
1763973528000,86782.41,86782.41,86782.41,86782.41,0.00021,1763973528999
1763973529000,86782.41,86782.41,86782.41,86782.41,0.0,1763973529999
1763973530000,86782.41,86782.41,86782.41,86782.41,0.0,1763973530999
1763973531000,86782.41,86782.42,86782.41,86782.41,0.04596,1763973531999
1763973532000,86782.42,86782.42,86782.42,86782.42,0.00011,1763973532999
1763973533000,86782.42,86782.42,86782.41,86782.41,0.00135,1763973533999
1763973534000,86782.41,86782.42,86782.4,86782.4,0.22349,1763973534999
1763973535000,86782.4,86782.4,86781.98,86781.98,0.04013,1763973535999
1763973536000,86781.98,86781.98,86781.98,86781.98,0.0,1763973536999
1763973537000,86781.99,86781.99,86781.99,86781.99,0.00065,1763973537999
1763973538000,86781.99,86781.99,86781.98,86781.98,0.00612,1763973538999
1763973539000,86781.98,86781.98,86772.0,86772.01,0.23827,1763973539999
1763973540000,86772.01,86779.97,86772.0,86779.97,0.54835,1763973540999
1763973541000,86779.97,86779.97,86779.97,86779.97,0.0019,1763973541999
1763973542000,86779.97,86779.97,86779.97,86779.97,0.00038,1763973542999
1763973543000,86779.96,86779.96,86779.96,86779.96,0.07177,1763973543999
1763973544000,86779.96,86779.97,86779.96,86779.97,0.03274,1763973544999
1763973545000,86779.97,86779.97,86772.75,86772.75,0.01076,1763973545999
1763973546000,86772.75,86772.75,86772.75,86772.75,0.00012,1763973546999
1763973547000,86772.75,86772.75,86772.75,86772.75,0.00279,1763973547999
1763973548000,86772.75,86772.75,86772.74,86772.74,0.06103,1763973548999
1763973549000,86772.75,86772.75,86772.74,86772.74,0.01049,1763973549999
1763973550000,86772.74,86772.75,86772.74,86772.75,0.00577,1763973550999
1763973551000,86772.74,86772.75,86772.74,86772.75,0.00877,1763973551999
1763973552000,86772.75,86779.97,86772.75,86779.97,0.22036,1763973552999
1763973553000,86779.96,86779.97,86779.96,86779.97,0.01215,1763973553999
1763973554000,86779.97,86779.97,86779.97,86779.97,0.0,1763973554999
1763973555000,86779.96,86779.96,86772.75,86772.75,0.08811,1763973555999
1763973556000,86772.75,86772.75,86772.75,86772.75,0.00023,1763973556999
1763973557000,86772.75,86772.75,86772.74,86772.75,0.00648,1763973557999
1763973558000,86772.75,86772.75,86772.75,86772.75,0.0005,1763973558999
1763973559000,86772.74,86772.75,86772.74,86772.75,0.00477,1763973559999
1763973560000,86772.75,86772.75,86772.75,86772.75,0.00172,1763973560999
1763973561000,86772.75,86772.75,86772.74,86772.74,0.04395,1763973561999
1763973562000,86772.75,86772.75,86772.75,86772.75,0.00044,1763973562999
1763973563000,86772.75,86772.75,86772.74,86772.74,0.04337,1763973563999
1763973564000,86772.74,86772.75,86772.74,86772.75,0.0104,1763973564999
1763973565000,86772.75,86772.75,86772.74,86772.74,0.10263,1763973565999
1763973566000,86772.75,86772.75,86772.74,86772.74,0.00023,1763973566999
1763973567000,86772.75,86772.75,86772.75,86772.75,0.00078,1763973567999
1763973568000,86772.75,86772.75,86766.98,86766.98,0.13666,1763973568999
1763973569000,86766.97,86766.98,86766.97,86766.98,0.00226,1763973569999
1763973570000,86766.97,86766.98,86763.5,86763.5,0.12886,1763973570999
1763973571000,86763.5,86763.5,86763.37,86763.37,0.01398,1763973571999
1763973572000,86763.37,86763.37,86762.1,86762.11,0.1344,1763973572999
1763973573000,86762.1,86762.1,86762.1,86762.1,0.00273,1763973573999
1763973574000,86762.11,86762.11,86762.11,86762.11,0.00334,1763973574999
1763973575000,86762.1,86762.1,86762.0,86762.0,0.01719,1763973575999
1763973576000,86761.47,86761.47,86758.31,86758.31,0.07747,1763973576999
1763973577000,86758.32,86758.32,86758.32,86758.32,0.11526,1763973577999
1763973578000,86758.32,86758.32,86758.32,86758.32,0.00231,1763973578999
1763973579000,86758.31,86758.32,86758.31,86758.32,0.01656,1763973579999
1763973580000,86758.31,86758.31,86758.31,86758.31,0.00172,1763973580999
1763973581000,86758.31,86758.32,86758.31,86758.32,0.01426,1763973581999
1763973582000,86758.31,86758.32,86758.31,86758.32,0.10662,1763973582999
1763973583000,86758.31,86758.32,86758.31,86758.32,0.00598,1763973583999
1763973584000,86758.31,86758.31,86756.0,86756.01,0.0421,1763973584999
1763973585000,86756.01,86756.01,86756.0,86756.0,0.00069,1763973585999
1763973586000,86756.01,86756.01,86756.0,86756.0,0.0584,1763973586999
1763973587000,86756.0,86756.0,86756.0,86756.0,0.005,1763973587999
1763973588000,86756.0,86756.79,86756.0,86756.79,0.19677,1763973588999
1763973589000,86756.79,86756.79,86756.78,86756.78,0.00762,1763973589999
1763973590000,86756.79,86767.3,86756.79,86767.29,0.17624,1763973590999
1763973591000,86767.3,86772.74,86767.29,86772.74,0.07071,1763973591999
1763973592000,86772.75,86772.75,86772.74,86772.74,0.02564,1763973592999
1763973593000,86772.74,86772.74,86772.74,86772.74,0.00034,1763973593999
1763973594000,86772.75,86772.75,86772.74,86772.74,0.01073,1763973594999
1763973595000,86772.74,86772.75,86772.74,86772.75,0.0512,1763973595999
1763973596000,86772.75,86772.75,86772.75,86772.75,0.00687,1763973596999
1763973597000,86772.75,86772.75,86772.75,86772.75,0.00921,1763973597999
1763973598000,86772.75,86772.75,86772.74,86772.74,0.00518,1763973598999
1763973599000,86772.74,86772.74,86772.74,86772.74,0.01369,1763973599999
1763973600000,86772.75,86804.0,86772.75,86804.0,0.55157,1763973600999
1763973601000,86804.0,86811.29,86804.0,86811.29,0.0355,1763973601999
1763973602000,86811.29,86811.29,86811.28,86811.29,0.0247,1763973602999
1763973603000,86811.28,86811.29,86811.28,86811.29,0.00018,1763973603999
1763973604000,86811.28,86811.29,86811.28,86811.28,0.0199,1763973604999
1763973605000,86811.28,86811.28,86808.2,86808.2,0.0104,1763973605999
1763973606000,86808.21,86808.21,86808.2,86808.21,0.00658,1763973606999
1763973607000,86808.21,86808.21,86808.2,86808.2,0.00117,1763973607999
1763973608000,86808.2,86808.2,86808.19,86808.2,0.01199,1763973608999
1763973609000,86808.19,86808.19,86808.19,86808.19,0.00329,1763973609999
1763973610000,86808.19,86808.19,86808.19,86808.19,0.0,1763973610999
1763973611000,86808.2,86811.29,86808.2,86811.29,0.16285,1763973611999
1763973612000,86811.28,86811.29,86811.28,86811.29,0.02334,1763973612999
1763973613000,86811.29,86811.29,86811.29,86811.29,0.0,1763973613999
1763973614000,86811.29,86811.29,86811.28,86811.28,0.05025,1763973614999
1763973615000,86811.28,86827.12,86811.28,86827.11,0.47291,1763973615999
1763973616000,86827.12,86833.47,86827.12,86833.46,0.03227,1763973616999
1763973617000,86833.46,86833.47,86833.46,86833.47,0.00038,1763973617999
1763973618000,86833.46,86833.46,86833.46,86833.46,0.00287,1763973618999
1763973619000,86833.47,86833.47,86833.47,86833.47,0.00287,1763973619999
1763973620000,86833.47,86833.47,86833.47,86833.47,0.0,1763973620999
1763973621000,86833.47,86833.47,86833.47,86833.47,0.006,1763973621999
1763973622000,86833.47,86833.47,86830.43,86830.43,0.13179,1763973622999
1763973623000,86830.43,86830.43,86822.18,86822.18,0.02672,1763973623999
1763973624000,86822.18,86822.18,86822.17,86822.17,0.00603,1763973624999
1763973625000,86822.17,86822.18,86822.17,86822.18,0.00108,1763973625999
1763973626000,86822.18,86822.18,86822.18,86822.18,0.00264,1763973626999
1763973627000,86822.18,86822.18,86822.17,86822.17,0.0227,1763973627999
1763973628000,86822.17,86822.17,86822.17,86822.17,0.0,1763973628999
1763973629000,86822.18,86828.38,86822.17,86828.38,0.05866,1763973629999
1763973630000,86828.38,86828.38,86828.38,86828.38,0.0,1763973630999
1763973631000,86828.37,86828.38,86828.37,86828.38,0.07498,1763973631999
1763973632000,86828.38,86835.95,86828.38,86835.95,0.08539,1763973632999
1763973633000,86835.94,86835.94,86828.39,86834.49,0.57472,1763973633999
1763973634000,86834.49,86834.49,86828.38,86828.39,0.07806,1763973634999
1763973635000,86828.38,86828.38,86819.85,86819.85,0.21326,1763973635999
1763973636000,86819.85,86819.85,86809.58,86809.58,0.19621,1763973636999
1763973637000,86809.59,86817.65,86809.59,86817.65,0.15023,1763973637999
1763973638000,86817.66,86817.66,86817.65,86817.65,0.00026,1763973638999
1763973639000,86817.65,86817.65,86817.65,86817.65,0.0,1763973639999
1763973640000,86817.65,86817.66,86817.65,86817.65,0.01799,1763973640999
1763973641000,86817.66,86822.27,86817.66,86822.27,0.04455,1763973641999
1763973642000,86822.28,86822.28,86822.27,86822.27,0.02528,1763973642999
1763973643000,86822.28,86822.28,86822.27,86822.27,0.00137,1763973643999
1763973644000,86822.27,86822.28,86822.27,86822.28,0.00554,1763973644999
1763973645000,86822.28,86822.28,86822.27,86822.28,0.00144,1763973645999
1763973646000,86822.27,86822.27,86813.59,86813.59,0.02864,1763973646999
1763973647000,86813.6,86817.97,86813.6,86817.96,0.06938,1763973647999
1763973648000,86817.96,86817.96,86817.96,86817.96,0.0,1763973648999
1763973649000,86817.97,86817.97,86817.96,86817.96,0.00653,1763973649999
1763973650000,86817.96,86817.96,86817.96,86817.96,0.00652,1763973650999
1763973651000,86817.97,86817.97,86817.97,86817.97,0.00133,1763973651999
1763973652000,86817.96,86817.97,86817.96,86817.97,0.01418,1763973652999
1763973653000,86817.96,86817.96,86809.28,86809.28,0.42791,1763973653999
1763973654000,86809.28,86809.28,86809.28,86809.28,0.00215,1763973654999
1763973655000,86809.28,86809.28,86809.28,86809.28,0.0,1763973655999
1763973656000,86809.29,86809.29,86809.29,86809.29,0.00028,1763973656999
1763973657000,86809.28,86809.29,86809.28,86809.29,0.01426,1763973657999
1763973658000,86809.29,86809.29,86809.28,86809.29,0.00509,1763973658999
1763973659000,86809.28,86809.28,86809.28,86809.28,0.00027,1763973659999
1763973660000,86809.28,86809.29,86791.2,86791.2,0.16644,1763973660999
1763973661000,86791.21,86791.21,86791.21,86791.21,0.15129,1763973661999
1763973662000,86791.21,86795.92,86791.21,86795.92,0.15086,1763973662999
1763973663000,86795.92,86795.92,86795.92,86795.92,0.0,1763973663999
1763973664000,86795.93,86801.41,86795.93,86801.41,0.0422,1763973664999
1763973665000,86801.41,86801.41,86801.41,86801.41,0.10219,1763973665999
1763973666000,86801.41,86804.61,86801.41,86804.61,0.06409,1763973666999
1763973667000,86804.61,86804.61,86804.61,86804.61,0.0,1763973667999
1763973668000,86804.6,86804.61,86804.6,86804.61,0.00034,1763973668999
1763973669000,86804.6,86804.61,86804.6,86804.6,0.01144,1763973669999
1763973670000,86804.6,86804.61,86804.6,86804.61,0.01443,1763973670999
1763973671000,86804.61,86804.61,86804.61,86804.61,0.00404,1763973671999
1763973672000,86804.61,86804.61,86804.6,86804.6,0.01884,1763973672999
1763973673000,86804.6,86804.6,86804.6,86804.6,0.00737,1763973673999
1763973674000,86804.61,86804.61,86804.6,86804.6,0.63084,1763973674999
1763973675000,86804.6,86804.6,86791.31,86791.31,1.91749,1763973675999
1763973676000,86791.31,86791.31,86791.31,86791.31,0.0,1763973676999
1763973677000,86791.32,86791.32,86791.31,86791.32,0.05967,1763973677999
1763973678000,86791.32,86800.62,86791.32,86800.62,0.03008,1763973678999
1763973679000,86800.62,86800.62,86800.62,86800.62,0.00588,1763973679999
1763973680000,86800.63,86804.35,86800.63,86804.35,0.0186,1763973680999
1763973681000,86804.35,86804.35,86804.34,86804.34,0.00699,1763973681999
1763973682000,86804.35,86804.59,86804.35,86804.59,0.01802,1763973682999
1763973683000,86804.59,86804.6,86804.59,86804.6,0.00496,1763973683999
1763973684000,86804.6,86804.6,86804.6,86804.6,0.0,1763973684999
1763973685000,86804.6,86817.38,86804.6,86817.38,0.08432,1763973685999
1763973686000,86817.38,86830.07,86817.37,86830.07,0.07698,1763973686999
1763973687000,86830.07,86830.08,86830.07,86830.08,0.03221,1763973687999
1763973688000,86830.07,86830.07,86822.76,86822.76,0.02713,1763973688999
1763973689000,86822.76,86822.76,86822.76,86822.76,0.0041,1763973689999
1763973690000,86822.77,86822.77,86814.08,86814.08,0.02984,1763973690999
1763973691000,86814.09,86814.09,86814.09,86814.09,0.02976,1763973691999
1763973692000,86814.08,86814.09,86814.08,86814.09,0.01902,1763973692999
1763973693000,86814.09,86825.38,86814.09,86825.38,1.63992,1763973693999
1763973694000,86825.37,86825.37,86825.37,86825.37,0.00122,1763973694999
1763973695000,86825.37,86825.37,86825.37,86825.37,0.00114,1763973695999
1763973696000,86825.37,86825.37,86825.37,86825.37,0.00189,1763973696999
1763973697000,86825.37,86825.37,86825.37,86825.37,0.0001,1763973697999
1763973698000,86825.38,86825.38,86825.37,86825.37,0.01845,1763973698999
1763973699000,86825.38,86825.38,86825.37,86825.37,0.01966,1763973699999
1763973700000,86825.37,86825.38,86825.37,86825.38,0.00074,1763973700999
1763973701000,86825.38,86825.38,86825.38,86825.38,0.00011,1763973701999
1763973702000,86825.38,86825.38,86825.38,86825.38,0.0,1763973702999
1763973703000,86825.38,86825.38,86825.38,86825.38,0.00012,1763973703999
1763973704000,86825.38,86825.38,86825.38,86825.38,0.00018,1763973704999
1763973705000,86825.37,86825.38,86825.37,86825.37,0.04615,1763973705999
1763973706000,86825.37,86825.37,86825.37,86825.37,6e-05,1763973706999
1763973707000,86825.37,86825.37,86825.37,86825.37,0.0,1763973707999
1763973708000,86825.38,86825.38,86825.38,86825.38,0.00122,1763973708999
1763973709000,86825.37,86825.38,86825.37,86825.38,0.09072,1763973709999
1763973710000,86825.37,86825.37,86825.34,86825.34,0.30465,1763973710999
1763973711000,86825.34,86825.34,86815.55,86815.55,0.09523,1763973711999
1763973712000,86815.55,86815.55,86815.55,86815.55,0.0,1763973712999
1763973713000,86815.56,86815.56,86815.55,86815.55,0.02021,1763973713999
1763973714000,86815.55,86815.55,86815.55,86815.55,0.0,1763973714999
1763973715000,86815.55,86815.55,86815.55,86815.55,0.00652,1763973715999
1763973716000,86815.55,86815.55,86815.55,86815.55,0.00137,1763973716999
1763973717000,86815.56,86815.56,86815.55,86815.55,0.00176,1763973717999
1763973718000,86815.56,86823.18,86815.56,86823.18,0.56678,1763973718999
1763973719000,86823.18,86823.18,86823.18,86823.18,0.0,1763973719999
1763973720000,86823.17,86831.71,86823.17,86831.71,0.03011,1763973720999
1763973721000,86831.71,86850.0,86831.71,86850.0,0.80712,1763973721999
1763973722000,86850.0,86850.0,86849.99,86849.99,0.00079,1763973722999
1763973723000,86849.99,86850.0,86849.99,86850.0,0.01799,1763973723999
1763973724000,86850.0,86850.0,86849.99,86849.99,0.06331,1763973724999
1763973725000,86849.99,86850.0,86849.99,86850.0,0.02596,1763973725999
1763973726000,86849.99,86850.0,86849.99,86849.99,0.07078,1763973726999
1763973727000,86849.99,86849.99,86847.39,86847.39,0.12942,1763973727999
1763973728000,86847.38,86847.38,86847.38,86847.38,0.00506,1763973728999
1763973729000,86847.39,86847.39,86847.39,86847.39,0.00454,1763973729999
1763973730000,86847.38,86847.38,86847.38,86847.38,0.00588,1763973730999
1763973731000,86847.38,86847.38,86847.38,86847.38,0.0,1763973731999
1763973732000,86847.38,86847.38,86847.38,86847.38,0.0,1763973732999
1763973733000,86847.38,86847.38,86840.07,86840.07,0.45249,1763973733999
1763973734000,86840.06,86840.06,86832.25,86836.27,0.84296,1763973734999
1763973735000,86838.36,86845.14,86838.36,86845.14,0.04909,1763973735999
1763973736000,86845.21,86849.25,86845.21,86849.25,0.06071,1763973736999
1763973737000,86849.24,86849.25,86849.24,86849.24,0.16202,1763973737999
1763973738000,86849.24,86849.24,86849.24,86849.24,0.032,1763973738999
1763973739000,86849.25,86850.0,86849.25,86850.0,0.27209,1763973739999
1763973740000,86849.99,86851.66,86849.99,86851.66,0.05669,1763973740999
1763973741000,86851.66,86851.66,86851.66,86851.66,0.0,1763973741999
1763973742000,86851.65,86851.66,86851.65,86851.66,0.28208,1763973742999
1763973743000,86851.65,86851.66,86851.65,86851.65,0.21083,1763973743999
1763973744000,86851.66,86851.66,86851.66,86851.66,0.00065,1763973744999
1763973745000,86851.66,86851.66,86851.66,86851.66,9e-05,1763973745999
1763973746000,86851.65,86851.65,86851.65,86851.65,0.0012,1763973746999
1763973747000,86851.65,86851.65,86851.65,86851.65,0.0002,1763973747999
1763973748000,86851.66,86851.66,86851.66,86851.66,0.00642,1763973748999
1763973749000,86851.66,86851.66,86851.65,86851.65,0.01708,1763973749999
1763973750000,86851.66,86851.66,86851.65,86851.65,0.04891,1763973750999
1763973751000,86851.65,86851.66,86851.65,86851.66,0.05845,1763973751999
1763973752000,86851.66,86851.66,86851.65,86851.65,0.02509,1763973752999
1763973753000,86851.65,86851.65,86834.65,86834.65,0.71829,1763973753999
1763973754000,86834.21,86834.21,86834.21,86834.21,0.00047,1763973754999
1763973755000,86834.21,86834.21,86834.2,86834.2,0.007,1763973755999
1763973756000,86834.2,86834.21,86834.2,86834.21,0.0151,1763973756999
1763973757000,86834.2,86834.2,86827.36,86827.36,0.13938,1763973757999
1763973758000,86826.0,86826.0,86826.0,86826.0,0.00024,1763973758999
1763973759000,86826.01,86826.01,86826.01,86826.01,0.01251,1763973759999
1763973760000,86826.01,86826.01,86826.0,86826.01,0.01045,1763973760999
1763973761000,86826.0,86826.01,86826.0,86826.01,0.00261,1763973761999
1763973762000,86826.0,86826.0,86826.0,86826.0,0.01788,1763973762999
1763973763000,86826.01,86826.01,86826.01,86826.01,0.09146,1763973763999
1763973764000,86826.01,86826.01,86826.01,86826.01,0.00013,1763973764999
1763973765000,86826.01,86826.01,86826.01,86826.01,0.00227,1763973765999
1763973766000,86826.0,86826.01,86826.0,86826.01,0.0013,1763973766999
1763973767000,86826.0,86826.01,86826.0,86826.01,0.00052,1763973767999
1763973768000,86826.0,86826.0,86826.0,86826.0,0.01065,1763973768999
1763973769000,86826.0,86826.0,86825.36,86825.37,0.25131,1763973769999
1763973770000,86825.36,86825.37,86825.36,86825.37,0.0016,1763973770999
1763973771000,86825.37,86825.37,86825.36,86825.36,0.14353,1763973771999
1763973772000,86825.36,86825.36,86825.36,86825.36,0.0,1763973772999
1763973773000,86825.36,86825.36,86825.36,86825.36,0.0,1763973773999
1763973774000,86825.36,86825.36,86825.36,86825.36,0.0,1763973774999
1763973775000,86825.36,86825.36,86825.36,86825.36,0.0062,1763973775999
1763973776000,86825.37,86835.94,86825.37,86835.94,1.2252,1763973776999
1763973777000,86835.95,86835.95,86835.95,86835.95,0.00161,1763973777999
1763973778000,86835.94,86835.95,86835.94,86835.95,0.15763,1763973778999
1763973779000,86835.95,86835.95,86835.94,86835.95,0.00499,1763973779999
1763973780000,86835.95,86835.96,86835.95,86835.96,0.25297,1763973780999
1763973781000,86835.96,86835.96,86835.95,86835.96,0.01803,1763973781999
1763973782000,86835.96,86835.96,86835.96,86835.96,0.00016,1763973782999
1763973783000,86835.95,86835.95,86832.96,86832.96,0.03519,1763973783999
1763973784000,86832.92,86832.92,86826.71,86826.71,0.02718,1763973784999
1763973785000,86826.72,86826.72,86826.72,86826.72,0.00616,1763973785999
1763973786000,86826.71,86835.38,86826.71,86835.38,0.01902,1763973786999
1763973787000,86835.39,86835.39,86835.39,86835.39,0.00677,1763973787999
1763973788000,86835.38,86835.38,86835.38,86835.38,0.00588,1763973788999
1763973789000,86835.39,86835.95,86835.39,86835.95,0.0299,1763973789999
1763973790000,86835.96,86835.96,86835.96,86835.96,0.0046,1763973790999
1763973791000,86835.96,86855.99,86835.96,86855.99,0.8447,1763973791999
1763973792000,86855.99,86856.0,86855.99,86856.0,0.00318,1763973792999
1763973793000,86856.0,86856.0,86855.99,86855.99,0.00076,1763973793999
1763973794000,86856.0,86856.0,86855.99,86856.0,0.01226,1763973794999
1763973795000,86856.0,86856.0,86856.0,86856.0,0.00025,1763973795999
1763973796000,86856.0,86856.0,86855.99,86855.99,0.00054,1763973796999
